source,degree,university_name,ccaa,sector_hint,modality_hint,fetch_ts,url
educaweb_pilot_fallback,infantil,Universidad Catolica de Valencia San Vicente Martir (UCV),Comunitat Valenciana,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-infantil/
educaweb_pilot_fallback,primaria,Universidad Catolica de Valencia San Vicente Martir (UCV),Comunitat Valenciana,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-primaria/
educaweb_pilot_fallback,infantil,Universidad Pontificia de Salamanca (UPSA),Castilla y Leon,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-infantil/
educaweb_pilot_fallback,primaria,Universidad Pontificia de Salamanca (UPSA),Castilla y Leon,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-primaria/
educaweb_pilot_fallback,infantil,Universidad Camilo Jose Cela (UCJC),Madrid,private-traditional,semipresencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-infantil/
educaweb_pilot_fallback,primaria,Universidad Camilo Jose Cela (UCJC),Madrid,private-traditional,semipresencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-primaria/
educaweb_pilot_fallback,infantil,Universidad Catolica de Avila (UCAV),Castilla y Leon,private-traditional,semipresencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-infantil/
educaweb_pilot_fallback,primaria,Universidad Catolica de Avila (UCAV),Castilla y Leon,private-traditional,semipresencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-primaria/
educaweb_pilot_fallback,infantil,Universidad Alfonso X El Sabio (UAX),Madrid,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-infantil/
educaweb_pilot_fallback,primaria,Universidad Alfonso X El Sabio (UAX),Madrid,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-primaria/
educaweb_pilot_fallback,infantil,Universidad Francisco de Vitoria (UFV),Madrid,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-infantil/
educaweb_pilot_fallback,primaria,Universidad Francisco de Vitoria (UFV),Madrid,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-primaria/
educaweb_pilot_fallback,infantil,Universidad CEU Cardenal Herrera,Comunitat Valenciana,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-infantil/
educaweb_pilot_fallback,primaria,Universidad CEU Cardenal Herrera,Comunitat Valenciana,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-primaria/
educaweb_pilot_fallback,infantil,Mondragon Unibertsitatea,Pais Vasco,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-infantil/
educaweb_pilot_fallback,primaria,Mondragon Unibertsitatea,Pais Vasco,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-primaria/
educaweb_pilot_fallback,infantil,Universitat Internacional de Catalunya (UIC),Cataluna,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-infantil/
educaweb_pilot_fallback,primaria,Universitat Internacional de Catalunya (UIC),Cataluna,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-primaria/
educaweb_pilot_fallback,infantil,Universitat Ramon Llull (URL),Cataluna,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-infantil/
educaweb_pilot_fallback,primaria,Universitat Ramon Llull (URL),Cataluna,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-primaria/
educaweb_pilot_fallback,infantil,Universitat Abat Oliba CEU,Cataluna,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-infantil/
educaweb_pilot_fallback,primaria,Universitat Abat Oliba CEU,Cataluna,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-primaria/
educaweb_pilot_fallback,infantil,Universidad Loyola Andalucia,Andalucia,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-infantil/
educaweb_pilot_fallback,primaria,Universidad Loyola Andalucia,Andalucia,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-primaria/
educaweb_pilot_fallback,infantil,Universidad Antonio de Nebrija,Madrid,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-infantil/
educaweb_pilot_fallback,primaria,Universidad Antonio de Nebrija,Madrid,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-primaria/
educaweb_pilot_fallback,infantil,Universidad Europea de Madrid,Madrid,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-infantil/
educaweb_pilot_fallback,primaria,Universidad Europea de Madrid,Madrid,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-primaria/
educaweb_pilot_fallback,primaria,Universidad Europea de Valencia,Comunitat Valenciana,private-traditional,presencial,2026-04-27T10:07:35.962019+00:00,https://www.educaweb.com/estudio/titulacion-grado-educacion-primaria/
